date,0,3,5,7,8,11,12,13,14,16,18,19,20,22,23,24,25,28,29,30,31,32,33,34,35,36,37,38,39,41,43,44,45,46,47,48,49,50,53,54,55,56,57,59,60,61,63,64,65,66,67,68,69,70,71,73,74,75,76,77,78,82,83,84,89,93,94,95,96,97,98,99,100,101,102,104,105,107,108,112,113,118,119,120,121,122,123,124,137,138,143,144,145,146,147,148,154,157,158,166,168,170,174,179,180,182,184,185,188,189,191,195,198,202,203,205,206,208,210,211,213,215,217,218,220,224,225,229,231,233,234,235,236,237,238,239,241,242,244,245,246,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,268,269,270
2004-01-01,100,53,89,54,46,50,74,60,78,43,50,78,40,81,70,88,99,58,57,84,95,96,52,69,69,19,36,67,32,58,82,53,53,58,61,65,85,45,97,75,41,83,53,77,88,4,39,46,62,66,64,45,42,42,34,48,62,87,76,87,66,72,85,57,50,28,48,71,54,69,46,13,75,51,57,58,23,89,44,28,59,45,58,71,25,25,67,45,35,50,36,23,61,28,25,67,39,74,49,73,50,43,96,66,49,68,75,64,51,89,62,77,51,46,68,53,63,70,91,5,68,37,61,84,100,96,100,81,86,61,41,58,39,84,58,64,70,35,25,40,82,54,55,80,55,93,60,76,100,64,92,57,45,59,43,21,48,35,62,53,25,59
2004-02-01,75,53,84,55,46,47,74,55,72,40,45,77,40,75,64,78,93,71,59,77,100,90,53,65,66,19,35,64,34,55,80,54,50,59,63,66,94,44,97,69,39,76,51,69,84,5,36,44,58,62,65,44,39,40,34,43,58,83,68,89,59,52,79,62,50,32,41,80,52,55,41,17,55,68,54,53,23,97,40,29,51,45,60,60,20,26,58,52,42,48,41,24,76,29,30,55,37,69,50,70,47,57,93,69,44,65,80,60,50,79,60,79,50,88,68,55,61,73,73,6,69,37,57,85,80,90,88,62,93,61,37,46,45,73,55,58,58,35,28,40,78,57,52,77,55,81,56,71,98,61,72,60,50,64,54,17,49,36,54,50,33,45
2004-03-01,68,55,85,62,45,50,77,59,77,45,47,86,43,79,72,83,88,59,61,72,98,91,51,67,71,20,35,63,37,56,78,57,53,67,67,68,87,44,96,73,43,87,49,71,91,5,31,48,59,68,65,46,40,38,35,52,69,86,84,90,58,66,90,38,52,26,42,73,55,58,41,11,48,48,54,58,24,100,44,29,62,51,66,59,23,25,54,52,39,49,40,27,66,31,28,42,39,69,51,79,43,45,97,73,49,66,82,60,52,79,65,75,47,58,65,57,62,67,78,6,61,40,67,100,77,85,83,64,90,62,44,37,68,72,56,77,68,32,26,48,62,60,51,76,62,77,59,81,90,63,82,51,52,68,55,20,55,37,42,52,38,49
2004-04-01,56,56,85,59,48,54,78,55,76,43,48,77,46,75,63,84,95,53,65,76,100,89,50,68,71,23,37,64,38,59,82,59,52,70,69,71,94,46,98,70,47,86,48,74,84,6,39,56,66,74,70,49,42,41,36,51,64,84,75,92,61,77,95,78,55,34,51,68,59,64,41,13,53,63,59,59,25,97,44,28,63,62,70,62,23,26,41,55,45,41,45,26,66,34,26,54,40,69,58,72,47,52,94,79,64,64,83,60,57,88,65,83,52,82,77,73,77,72,76,6,56,39,68,70,74,83,78,62,83,60,44,58,67,63,67,76,69,37,29,39,69,62,52,74,59,90,67,67,81,67,77,53,79,80,77,17,64,39,30,57,47,46
2004-05-01,75,56,86,50,47,54,75,59,76,45,50,76,52,80,59,86,84,53,62,73,93,87,51,70,72,21,35,60,38,57,72,59,52,68,71,72,94,48,95,68,44,84,51,74,80,6,42,67,68,71,70,50,41,46,36,57,68,77,73,82,61,66,79,65,56,36,45,65,59,54,39,15,54,50,56,59,26,82,45,32,62,60,68,69,28,25,48,43,36,54,47,38,70,32,20,47,40,65,56,83,54,63,92,76,72,63,83,60,53,73,66,82,54,78,81,69,75,74,72,7,73,37,63,81,79,81,77,66,86,60,49,46,63,78,72,74,75,39,23,42,69,61,50,77,52,70,54,69,82,66,74,55,75,68,73,59,66,37,22,60,52,46
2004-06-01,46,57,85,56,50,55,81,62,77,45,53,80,56,74,63,86,86,62,68,74,99,86,49,68,74,21,41,65,38,61,74,60,53,64,73,74,89,56,100,66,50,83,48,71,88,6,45,55,68,71,76,54,43,47,36,55,93,80,75,100,64,55,76,70,61,38,53,74,64,62,37,16,60,60,66,62,32,90,42,28,78,58,63,66,26,26,42,48,38,57,46,33,64,34,34,51,45,74,57,73,53,61,91,84,63,65,84,59,56,88,74,85,50,67,86,81,80,75,65,7,74,38,64,76,79,82,76,60,90,61,46,51,54,76,78,81,77,42,28,53,76,60,53,78,54,73,62,87,93,72,69,60,72,52,79,53,71,35,23,64,44,46
2004-07-01,71,52,80,57,47,53,71,61,68,41,51,71,51,53,51,74,73,57,72,70,87,83,46,65,68,20,42,65,34,59,68,58,48,56,71,66,72,54,87,58,54,79,38,64,75,5,41,55,72,66,85,47,43,38,35,54,87,77,63,76,64,43,68,58,67,35,51,61,64,59,39,13,49,49,65,57,29,81,34,26,65,60,64,60,24,25,40,46,45,58,44,36,67,35,34,38,36,70,54,63,39,63,78,89,58,57,69,57,55,72,66,81,40,76,83,88,90,79,73,6,73,35,60,57,67,78,75,66,80,49,38,44,52,61,64,75,62,32,26,43,65,67,57,75,48,58,55,79,85,63,62,47,57,41,83,20,70,27,23,76,32,47
2004-08-01,60,49,76,51,48,55,62,56,66,38,51,62,53,52,46,69,61,56,66,69,77,79,44,61,63,20,36,60,41,59,64,54,45,54,66,60,67,45,83,49,52,71,37,64,66,6,37,48,65,67,75,46,42,35,34,49,46,68,54,75,60,28,69,56,56,29,49,62,61,45,34,13,41,58,62,64,28,74,33,27,60,80,59,63,24,26,41,43,40,47,38,30,61,31,19,48,34,59,50,59,47,58,69,80,46,52,67,52,48,70,63,75,37,82,81,71,70,76,67,6,61,36,61,75,66,74,77,63,71,46,35,44,51,69,59,85,72,31,23,41,52,58,47,62,45,44,51,53,58,59,66,48,51,41,73,18,70,29,22,58,35,50
2004-09-01,72,54,89,62,47,58,83,70,76,39,55,85,50,76,67,84,91,68,69,86,90,90,55,65,69,22,45,76,39,56,71,59,56,68,77,76,82,54,91,72,56,80,52,74,96,6,27,53,66,74,66,51,47,39,38,53,75,86,77,85,66,43,82,55,61,29,52,84,73,68,46,14,46,62,62,87,27,91,49,33,66,67,62,67,30,28,42,50,47,48,43,29,68,33,21,51,38,87,60,82,48,66,90,75,56,60,64,61,58,93,64,85,46,89,79,64,55,65,76,7,59,40,71,66,63,88,84,75,97,63,48,57,52,76,60,79,66,38,26,51,80,70,64,89,68,80,74,86,85,69,81,59,51,64,80,25,81,35,31,56,39,59
2004-10-01,70,57,91,62,54,60,83,71,82,39,58,85,47,82,67,89,88,70,63,87,90,94,56,71,74,24,45,76,47,66,72,60,57,66,74,78,84,52,88,75,58,90,53,81,89,6,25,58,68,73,67,55,50,40,43,59,64,86,78,89,69,67,74,46,59,31,51,74,66,61,53,16,50,53,76,90,33,99,49,35,69,53,60,65,32,34,49,51,49,55,45,28,67,38,28,57,46,77,63,80,59,48,95,73,57,71,67,66,60,86,67,79,42,80,75,63,44,67,80,8,73,41,78,72,71,96,85,81,94,67,49,61,47,74,68,68,69,41,23,53,84,64,64,80,54,74,77,74,96,71,86,54,67,71,62,21,68,40,38,54,38,62
2004-11-01,59,59,94,60,59,62,82,75,85,42,67,82,47,88,74,95,91,60,61,87,90,95,53,78,77,25,45,74,44,72,81,62,58,65,73,78,82,54,85,77,55,95,67,82,90,5,22,53,74,76,65,59,58,48,45,66,62,88,77,87,78,60,91,61,63,29,46,80,63,75,52,27,58,66,65,88,37,91,53,45,72,51,59,73,35,36,57,60,58,57,52,30,66,39,31,52,53,70,63,78,60,50,93,66,45,76,68,62,61,90,68,85,42,88,75,57,39,67,91,8,80,45,76,76,67,93,81,91,91,64,48,69,47,86,86,67,60,55,22,56,83,65,59,76,63,76,74,71,85,73,88,52,46,66,56,23,67,45,52,54,34,69
2004-12-01,76,66,100,62,62,59,80,83,86,45,77,81,48,89,78,100,86,59,55,100,91,100,55,83,80,26,49,72,37,75,96,69,56,61,71,71,91,56,98,79,61,90,95,81,76,5,39,52,87,76,68,68,66,74,53,74,55,91,71,88,94,64,100,58,67,33,42,82,54,56,50,49,100,63,76,100,42,90,49,44,73,50,56,85,42,43,56,72,53,49,55,34,75,39,33,51,55,67,57,83,83,52,90,68,45,86,82,70,70,77,77,90,45,79,71,58,39,72,100,10,90,45,87,92,82,100,92,100,83,61,50,53,38,79,75,65,57,73,26,50,75,59,63,75,63,69,68,65,69,75,77,54,57,64,48,15,69,42,69,58,29,65
2005-01-01,57,66,97,70,57,65,91,82,94,50,67,94,54,95,81,97,100,73,78,93,95,97,61,85,81,26,52,84,40,67,91,66,63,68,82,81,100,62,90,94,61,100,100,90,100,7,44,52,77,85,81,64,60,47,45,67,72,95,82,96,80,75,87,67,68,32,50,90,75,75,53,17,72,57,71,96,43,92,59,49,75,52,66,70,37,34,58,58,53,62,52,35,88,39,34,92,52,88,65,88,100,59,100,77,59,81,89,69,60,98,79,95,50,100,87,67,74,87,91,10,77,44,75,67,69,91,86,92,100,68,53,79,72,87,80,71,73,48,28,55,75,73,75,89,62,100,78,91,89,84,83,76,51,72,67,26,69,48,79,62,32,72
2005-02-01,67,66,90,72,58,63,89,79,90,54,61,88,52,85,76,89,92,66,80,84,96,92,58,81,79,28,48,80,45,62,92,64,61,70,80,84,89,60,91,80,66,94,56,84,98,7,55,56,74,83,81,58,57,54,47,55,67,94,78,90,69,67,91,64,68,35,45,86,82,73,48,21,62,58,79,85,48,98,52,43,70,52,68,64,30,38,54,51,52,60,50,38,96,39,27,57,53,82,65,82,56,54,96,84,54,83,84,67,69,91,80,86,47,90,80,74,74,82,81,11,83,49,74,72,66,82,77,76,97,70,50,61,61,85,72,66,68,47,32,56,79,70,71,84,60,84,74,82,90,82,79,71,53,65,61,22,58,46,71,65,36,64
2005-03-01,88,67,86,81,58,63,89,76,89,52,64,92,53,90,75,94,95,71,80,81,97,87,58,79,81,30,50,79,44,64,92,71,63,76,84,83,92,66,89,85,66,97,57,84,98,7,54,55,75,89,82,60,56,45,44,59,79,100,84,89,70,71,81,56,69,36,54,77,77,65,53,16,56,58,74,85,50,93,57,48,75,54,74,64,35,34,53,55,46,65,53,34,87,43,43,61,53,82,67,80,46,61,98,85,69,82,79,63,67,86,82,94,55,81,82,73,82,82,74,12,70,48,74,62,66,85,74,75,94,79,57,62,76,93,83,72,73,45,33,69,79,73,68,78,61,81,85,86,89,78,78,57,55,77,68,24,70,46,49,69,48,65
2005-04-01,61,66,83,80,59,64,87,77,93,52,64,85,55,84,76,94,92,64,79,71,97,84,59,79,81,31,49,76,43,61,99,70,61,75,85,81,88,63,83,77,69,94,47,100,86,7,50,71,76,88,83,63,56,46,41,58,68,91,77,82,67,75,71,75,71,40,47,81,83,55,49,17,51,59,78,77,52,86,52,45,75,74,79,63,32,30,44,55,49,61,54,42,84,41,34,70,55,73,65,81,56,58,93,89,75,76,83,64,72,96,88,96,55,79,89,79,83,84,72,12,59,47,72,70,62,79,66,72,90,62,53,62,78,92,90,77,73,49,35,57,67,65,68,80,54,73,82,70,85,81,78,68,66,70,95,29,76,52,29,66,54,58
2005-05-01,52,69,83,70,60,67,86,76,91,58,64,91,66,86,75,93,93,60,81,71,97,85,57,93,79,31,52,76,41,62,93,71,60,78,87,82,96,65,83,77,76,99,57,81,93,8,56,73,83,90,80,65,57,61,43,63,75,94,79,87,70,66,76,87,73,41,56,77,84,60,46,22,53,54,80,74,51,83,53,47,82,73,80,65,35,32,53,57,46,67,57,47,82,39,34,70,53,76,68,78,57,66,98,85,79,74,92,63,70,81,89,93,56,85,85,79,82,79,70,12,63,47,74,61,57,78,63,70,96,65,49,57,77,87,98,83,80,54,32,50,82,68,67,82,69,76,78,73,80,85,81,62,72,68,78,92,84,48,24,67,57,60
2005-06-01,56,66,81,69,62,65,90,77,87,57,66,90,68,75,69,89,85,77,82,71,96,80,55,81,83,30,55,79,44,65,90,70,59,68,88,84,92,73,90,72,71,98,45,79,93,7,66,61,81,87,90,64,61,49,41,67,100,83,79,89,70,48,78,77,81,47,52,72,77,60,51,21,47,50,78,76,60,89,51,42,97,75,80,55,37,30,48,56,44,65,56,47,79,42,31,64,53,81,68,78,60,59,91,91,92,73,88,60,71,92,93,94,57,83,94,94,100,93,60,13,87,49,67,55,56,77,59,61,90,63,47,56,72,85,89,86,82,48,31,52,75,67,73,87,65,76,76,98,87,86,71,58,59,58,92,78,85,45,23,78,46,51
2005-07-01,69,63,74,67,59,63,80,72,77,54,59,79,63,58,53,76,68,54,83,66,83,77,49,73,77,29,57,77,43,61,76,64,53,59,84,71,70,68,74,59,74,83,38,72,73,7,61,55,83,80,96,58,57,43,41,63,97,80,67,71,66,45,58,56,81,43,50,64,80,57,45,17,42,73,74,71,51,78,41,48,73,66,80,56,32,29,44,51,50,61,48,42,78,39,45,62,50,73,62,77,49,62,73,96,69,61,84,65,68,83,84,82,41,75,92,88,98,96,61,12,56,47,63,50,53,70,56,58,69,55,42,50,56,73,84,88,68,40,28,49,66,66,74,75,50,57,69,82,73,76,58,53,62,53,88,24,89,30,27,99,38,57
2005-08-01,46,56,72,63,56,63,72,67,71,47,57,69,56,57,46,71,58,59,80,66,72,74,47,70,71,30,52,71,39,58,74,63,48,54,78,69,57,58,78,51,72,77,38,67,65,7,52,55,71,81,84,54,52,37,40,53,48,70,57,67,64,31,54,47,71,37,49,72,81,54,45,17,37,67,75,73,48,71,39,47,74,66,76,59,32,29,41,53,52,57,45,40,79,43,30,68,43,61,62,61,45,58,67,84,55,59,78,63,61,73,78,78,41,75,91,76,75,86,67,11,59,44,68,48,50,67,55,62,69,53,43,47,64,71,73,84,68,40,24,44,62,62,62,63,45,38,67,53,59,69,63,64,49,58,74,22,82,32,26,91,35,60
2005-09-01,60,64,83,75,59,69,93,85,85,55,68,90,57,83,75,86,86,74,80,76,87,82,49,72,78,33,58,89,41,61,79,68,61,71,88,88,84,67,80,74,77,86,55,77,99,8,54,65,77,86,72,63,65,44,43,62,79,90,79,88,71,54,70,73,73,37,58,91,87,64,57,20,44,92,75,96,47,89,59,50,73,67,68,63,39,32,42,57,57,61,52,40,73,43,37,70,51,90,72,77,56,61,88,75,69,67,80,74,67,100,77,82,55,93,81,76,61,71,70,12,66,51,76,49,49,76,60,68,96,76,50,61,52,76,74,72,65,49,24,64,81,70,84,87,66,78,80,95,88,88,81,70,48,74,73,35,89,47,33,92,38,67
2005-10-01,65,70,84,73,64,70,92,84,91,48,67,89,60,91,78,86,85,66,75,76,91,85,53,79,83,34,56,85,47,68,88,70,63,73,87,88,84,68,75,77,77,88,53,86,89,8,38,66,79,90,72,65,67,43,50,66,64,92,77,84,72,67,81,66,73,34,71,85,79,71,59,20,43,100,81,96,56,86,61,50,77,57,71,68,43,39,50,59,58,57,57,42,73,44,36,69,63,81,74,77,54,66,95,76,65,76,74,76,79,81,85,83,47,82,77,77,65,73,76,14,74,53,82,67,55,79,62,76,90,72,56,61,53,78,72,74,70,53,24,58,82,76,80,77,56,70,80,82,93,86,93,60,53,82,64,25,83,53,39,83,39,69
2005-11-01,67,71,86,74,67,70,94,87,93,54,78,93,60,100,83,92,91,73,69,79,95,85,56,85,84,36,60,81,47,70,87,70,61,70,80,92,89,68,79,83,81,93,78,83,92,7,44,58,80,91,66,71,84,54,51,70,63,91,80,85,82,68,86,65,79,37,60,85,72,64,58,35,48,92,81,94,58,99,66,56,74,55,69,80,45,38,51,67,56,53,63,50,70,43,36,69,67,77,75,83,63,55,96,69,55,82,76,72,80,84,82,90,50,90,74,64,52,69,82,14,67,55,83,56,54,78,62,82,90,82,50,63,48,79,76,71,70,64,32,59,84,73,76,87,65,68,80,73,84,86,84,65,45,85,56,25,83,58,58,80,37,73
2005-12-01,83,77,92,72,78,69,87,95,92,54,88,83,60,93,82,96,80,59,62,84,92,88,55,94,91,38,63,83,52,81,100,81,59,64,78,79,75,69,81,78,83,90,92,84,76,6,56,53,97,91,69,77,84,83,60,84,56,86,75,83,100,74,81,68,78,38,48,86,65,74,60,63,93,86,78,100,72,85,60,60,80,52,67,86,53,49,56,82,58,50,70,56,83,49,32,71,77,68,64,74,60,52,86,65,45,98,78,77,91,75,92,93,45,94,71,65,54,76,96,19,85,57,100,62,66,81,67,94,84,70,57,50,53,63,87,76,67,80,32,59,72,64,76,76,67,56,79,65,75,89,70,63,48,78,51,16,79,52,74,77,31,69
2006-01-01,60,72,91,83,73,74,95,92,96,61,75,95,64,95,85,93,91,73,84,81,96,88,56,88,86,35,68,98,52,65,90,73,66,73,86,94,95,67,88,83,92,100,59,93,96,8,56,54,86,92,85,77,78,52,48,70,74,98,83,86,80,87,80,69,79,40,55,91,84,73,64,22,67,83,78,97,62,100,69,64,79,59,72,73,42,37,56,61,56,62,57,47,87,43,36,100,62,91,73,82,60,63,97,76,55,85,90,74,78,96,87,93,53,94,84,69,74,89,83,18,71,56,84,47,60,81,65,85,93,77,54,56,69,84,89,71,70,50,29,60,87,78,95,94,69,76,89,92,88,96,84,75,59,83,62,31,76,56,82,75,35,84
